"","amount","duration","payments","status","frequency","region","inhab","mun499","mun1999","mun9999","mun10000","cities","ratio_urban","avg_salary","unempl95","unempl96","ratio_entr","crimes95","crimes96","gender","acc_m","age","avg_balance","avg_amtC","avg_amtW","remittance","cash_c","cash_w"
"604",140688,"48",2931,"0","Monthly","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,"M",13,56,48259.2763157895,11367.76,7545.31,7,27,61
"605",112752,"36",3132,"0","Monthly","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,"F",22,42,47716.6369318182,8221.11,4098.68,32,33,80
"606",314688,"48",6556,"0","Weekly","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,"M",19,24,56690.3258503401,20971.27,11185.65,7,2,84
"607",151200,"36",4200,"0","Monthly","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"M",8,51,52607.3882978723,17770.04,12557.03,16,27,36
"608",390000,"48",8125,"0","AfterTrans","east Bohemia",95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,"M",17,50,44851.9613861386,12927.58,9616.84,27,33,29
"609",185640,"60",3094,"0","Monthly","east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,"F",9,35,30978.427184466,6485.45,5907.52,7,3,45
"610",76104,"24",3171,"0","Monthly","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,"F",11,36,22085.3787234043,2057.4,1737.65,35,33,37
"611",69600,"48",1450,"0","Monthly","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,"M",22,29,42855.1979166667,5604.92,2517.58,106,40,85
"612",234336,"48",4882,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",21,26,40076.4820627803,15315.42,5392.66,79,3,85
"613",152460,"60",2541,"0","Weekly","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,"F",16,46,21450.5765714286,7900.63,2990.79,76,6,49
"614",156420,"60",2607,"0","Weekly","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,"M",11,41,49536.1906542056,13168.34,7694.62,19,24,46
"615",30012,"12",2501,"0","Monthly","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,"M",21,44,51154.1230769231,12601.29,9469.31,6,35,74
"616",78720,"48",1640,"0","Monthly","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"F",12,54,47499.1348214286,11658.28,5373.07,20,20,52
"617",269964,"36",7499,"0","Monthly","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,"F",11,19,61828.3133333333,23854.2,9654.86,20,1,60
"618",212976,"36",5916,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",22,25,47824.5227027027,13705.93,9044.44,30,48,80
"619",184620,"60",3077,"0","Monthly","east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,"F",20,34,34655.8699346405,9571.29,5318.96,27,5,69
"620",225504,"48",4698,"0","Weekly","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,"M",22,18,57743.5859574468,23542.93,7605.15,79,1,94
"621",71820,"36",1995,"0","Monthly","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,"M",13,34,58984.8716535433,14259.2,8754.09,6,34,68
"622",108720,"60",1812,"0","Monthly","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"F",19,31,54170.5447619048,12673.18,10035.53,6,26,47
"623",208332,"36",5787,"0","Monthly","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,"F",18,18,66259.2417177914,26262.85,10916.21,26,1,88
"624",88608,"12",7384,"0","AfterTrans","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,"M",21,50,54237.568452381,14070.93,11359.93,5,50,86
"625",31140,"60",519,"0","Monthly","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"M",10,21,35676.313253012,2824.9,1619.37,6,27,34
"626",12792,"12",1066,"0","Monthly","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,"F",13,24,35128.3798245614,3369.84,1837.01,20,31,44
"627",96984,"36",2694,"0","Monthly","central Bohemia",112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,"M",9,26,18985.9808510638,8334.61,4264.53,39,3,22
"628",64860,"60",1081,"0","Monthly","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"F",18,18,44139.5838888889,7202.84,2415.36,64,26,66
"629",331584,"48",6908,"0","Monthly","east Bohemia",95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,"F",19,25,42020.3684615385,12160.92,7512.41,6,26,73
"630",109344,"12",9112,"0","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"F",16,53,49698.9937984496,8887.19,6004.38,24,33,44
"631",290820,"60",4847,"0","Monthly","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"M",11,60,48864.5125,10075.99,3200.18,43,19,49
"632",58764,"12",4897,"0","Monthly","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,"F",16,52,45220.6783783784,12423.69,11501.53,5,19,32
"633",280440,"60",4674,"0","Monthly","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,"F",20,45,46942.4123287671,11034.97,7609.84,5,38,78
"634",271260,"60",4521,"0","Monthly","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,"M",15,27,13352.8333333333,5363.15,4082.98,20,24,35
"635",170700,"60",2845,"0","Monthly","south Moravia",107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,"M",14,26,32501.4503816794,5945.02,5630.04,5,8,61
"636",335184,"48",6983,"1","Monthly","north Moravia",106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,"F",13,20,31331.2701492537,14949.36,9988.6,4,1,75
"637",210744,"36",5854,"0","Monthly","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,"M",8,19,46756.5616438356,18955.11,9956.02,14,1,32
"638",86184,"36",2394,"0","Weekly","south Bohemia",74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,"M",15,29,28918.4008849558,7714.2,4466.7,21,2,48
"639",249792,"48",5204,"0","Monthly","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"M",9,33,51564.0818181818,15870.54,10378.83,4,4,41
"640",172272,"24",7178,"0","Monthly","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,"M",11,55,63374.0144578313,23517.03,11858.04,14,1,38
"641",437460,"60",7291,"0","Monthly","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"F",10,45,44637.0564705882,23501.47,11415.94,22,1,32
"642",231168,"48",4816,"0","Monthly","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,"F",20,20,55599.8494444444,23940.19,8554.37,42,1,85
"643",125472,"24",5228,"0","Monthly","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,"M",13,57,48904.2277777778,13453.13,8600.42,19,35,55
"644",37812,"12",3151,"0","Monthly","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"F",16,33,52987.3734177215,19108.39,11158.89,22,41,75
"645",170832,"48",3559,"0","Monthly","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,"M",11,28,70556.288172043,23490.52,11374.93,15,2,46
"646",42816,"12",3568,"0","Monthly","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,"M",15,61,17055.0495327103,3512.53,2901.01,18,32,38
"647",209040,"24",8710,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",11,19,45958.4576086957,9402.89,4668.88,25,19,32
"648",88200,"36",2450,"0","Monthly","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"M",15,53,41158.9594827586,7357.16,4115.75,19,7,52
"649",321936,"48",6707,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",23,37,35405.3004854369,4651.86,3681.82,45,46,63
"650",74916,"36",2081,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"M",22,56,58487.8825242718,17932.97,9627.57,43,50,89
"651",253560,"60",4226,"0","Monthly","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,"F",21,47,40490.7841269841,13319.13,8094.39,3,2,73
"652",113436,"36",3151,"0","Monthly","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,"M",12,42,69377.2616541353,20744.05,15430.6,3,42,71
"653",174840,"60",2914,"0","Monthly","south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,"F",12,47,34492.5495575221,8603.36,4059.09,27,6,48
"654",253200,"60",4220,"0","Monthly","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,"M",19,61,34852.1056962025,9157.31,3840.29,57,27,52
"655",39168,"24",1632,"0","Monthly","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,"F",11,19,56689.62,10620.57,5361.43,12,16,33
"656",385584,"48",8033,"0","Monthly","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,"M",16,23,69693.2742574257,13558,10913.71,3,31,51
"657",44640,"24",1860,"0","Monthly","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,"M",13,41,40629.3927710843,9020.95,5506.54,3,18,46
"658",44640,"24",1860,"0","Monthly","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,"M",13,41,41047.8108433735,9020.41,5531.03,3,18,46
"659",17952,"12",1496,"0","Monthly","north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,"F",11,44,31700.3315789474,7926.94,4765.44,13,18,31
"660",165780,"60",2763,"0","Weekly","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,"M",20,47,46121.0878787879,9617.49,9440.73,2,27,61
"661",38496,"12",3208,"0","Monthly","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,"F",13,34,45556.5040816327,8042.85,7355.73,3,10,20
"662",185544,"36",5154,"0","Monthly","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,"M",9,59,22717.7368421053,7929.28,5547.24,18,16,13
"663",82128,"24",3422,"0","Monthly","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,"M",16,29,31893.5756944444,5560.24,6718.65,1,5,62
"664",318480,"60",5308,"1","Monthly","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,"M",14,46,37547.4223076923,13806.37,4799.2,43,19,51
"665",189792,"48",3954,"0","Monthly","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,"M",21,58,35229.6840277778,11571.45,6237.08,20,7,71
"666",327660,"60",5461,"0","Monthly","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"F",22,56,50955.2797202797,15054.93,9069.2,21,33,66
"667",41988,"12",3499,"0","Monthly","north Moravia",148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,"M",20,25,38957.1269503546,5663.03,3543.6,19,39,61
"668",69624,"36",1934,"0","Monthly","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,"M",19,51,50945.87125,10635.87,3486.34,52,24,56
"669",16032,"48",334,"0","Monthly","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,"F",14,32,22821.8896296296,4850.26,2875.63,37,20,46
"670",99744,"24",4156,"0","Weekly","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,"F",17,27,43225.4648648649,11474.64,6576.04,15,9,51
"671",99216,"36",2756,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",14,47,58031.5707070707,15048.51,11078.35,11,27,45
"672",317460,"60",5291,"0","Monthly","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,"M",16,23,66468.5148387097,20912.82,10285.01,31,36,70
"673",91248,"48",1901,"0","Monthly","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,"F",19,25,29792.6203703704,10197.93,6122.73,1,22,65
"674",276084,"36",7669,"0","Monthly","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,"F",15,34,59131.2858064516,23878.03,6675.29,52,2,65
"675",163332,"36",4537,"0","Monthly","south Bohemia",70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,"M",14,61,28793.4361111111,8456.67,8034.71,1,12,34
"676",230220,"36",6395,"0","Monthly","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,"M",22,48,66185.9586419753,19301.96,13124.96,1,46,89
"677",160920,"36",4470,"0","Monthly","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"M",11,27,50293.4215384615,14542.68,8770.43,9,1,28
"678",352704,"48",7348,"0","Monthly","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,"F",17,47,30200.5966101695,8516.36,8216.18,1,14,28
"679",52512,"12",4376,"0","Monthly","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"M",17,54,58505.6153846154,14463.13,10263.6,1,25,51
"680",139488,"24",5812,"0","Weekly","central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,"M",19,29,48303.4324074074,18377.74,10052.98,1,3,66
"681",55632,"24",2318,"0","Monthly","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"M",21,50,30101.1193277311,7395.26,5234.14,1,8,66
"682",240900,"60",4015,"0","Monthly","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,"F",17,49,26573.0048,5936.58,4423.11,14,21,54
