"","amount","duration","payments","status","frequency","region","inhab","mun499","mun1999","mun9999","mun10000","cities","ratio_urban","avg_salary","unempl95","unempl96","ratio_entr","crimes95","crimes96","gender","acc_m","age","avg_balance","avg_amtC","avg_amtW","remittance","cash_c","cash_w"
"554",21.504,"60",35.84,"0","Monthly","west Bohemia",7.2541,66,26,10,0,8,36.9,85.94,1.62,2.01,112,15.8,15.25,"F",13,37,42.1512887417219,77.8258,62.9424,10,1,71
"555",5.2236,"36",14.51,"0","Monthly","central Bohemia",8.1344,61,23,4,2,6,55.3,88.99,3.39,3.97,149,29.87,24.87,"M",14,59,40.8927189655172,30.0272,23.81,30,39,57
"556",19.428,"60",32.38,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",14,28,47.123975,131.5911,37.3873,89,25,68
"557",2.3328,"12",19.44,"0","Monthly","east Bohemia",9.5907,87,25,5,2,7,59.1,83.88,2.41,2.94,87,16.58,16.68,"F",6,33,37.7118065934066,94.313,55.9907,21,20,34
"558",27.222,"60",45.37,"0","Monthly","south Moravia",12.4605,11,42,14,1,8,46,87.72,4.69,4.98,126,28.54,31.58,"F",11,57,48.8469921052632,96.9096,61.1011,55,38,57
"559",33.462,"60",55.77,"0","Monthly","east Bohemia",13.9012,59,41,8,3,10,61.9,83.63,2.52,3.49,108,25.64,27.99,"F",8,36,66.2719723404255,175.7034,102.5976,10,2,46
"560",4.0632,"12",33.86,"0","Weekly","central Bohemia",10.787,84,29,6,1,6,58,87.54,3.83,4.31,137,38.04,38.68,"F",14,52,52.2297877358491,107.17,29.9076,90,2,72
"561",4.9044,"12",40.87,"0","Monthly","central Bohemia",7.5637,35,36,9,0,7,36.5,96.22,0.45,0.59,154,34.75,35.29,"F",5,44,37.3587436781609,120.2024,71.4431,21,19,32
"562",8.4288,"48",17.56,"0","Monthly","west Bohemia",4.5714,52,10,5,1,6,55.6,88.43,2.82,3.6,113,8.18,8.88,"F",14,40,34.6720823129252,84.3913,39.8796,28,28,67
"563",15.7068,"36",43.63,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",8,26,52.7127909090909,137.3126,97.8563,18,21,31
"564",13.3848,"24",55.77,"0","Monthly","north Bohemia",11.4006,71,26,6,2,9,62.3,90.65,4.46,5.39,123,41.47,41.66,"F",23,37,44.8062289017341,132.582,90.0062,9,40,92
"565",2.2356,"36",6.21,"0","Monthly","central Bohemia",9.5616,65,30,4,1,6,51.4,93.07,3.85,4.43,118,26.16,30.4,"M",10,58,22.6346432692308,35.6453,22.1449,25,23,36
"566",3.6204,"12",30.17,"1","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"M",15,60,26.2646010204082,49.2595,51.6011,8,4,84
"567",24.0528,"48",50.11,"0","Monthly","east Bohemia",16.258,83,26,5,1,6,72.8,95.38,1.51,1.81,111,60.79,54.1,"M",18,41,39.0891067114094,158.0413,91.873,9,3,83
"568",27.9072,"48",58.14,"0","Weekly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",20,29,42.7645489510489,141.5807,110.3882,8,43,70
"569",18.8532,"36",52.37,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",21,22,64.3889876190476,185.1056,119.7481,9,57,116
"570",4.9488,"24",20.62,"0","Monthly","north Moravia",16.1227,5,35,11,4,10,69.7,86.78,5.93,5.57,102,49.8,45.95,"F",7,56,45.0336643678161,100.2332,72.5899,8,8,37
"571",5.0976,"36",14.16,"0","Monthly","east Bohemia",7.7917,85,19,6,1,5,53.5,83.9,2.28,2.89,132,20.8,21.22,"M",16,18,26.4542661458333,58.8357,24.4621,70,34,63
"572",4.1256,"12",34.38,"0","Monthly","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"M",22,59,66.8169943894389,251.777,68.515,115,5,110
"573",14.088,"60",23.48,"0","Monthly","south Bohemia",5.8796,22,16,7,1,5,51.9,90.45,3.13,3.6,124,18.45,18.79,"M",8,40,41.5282180851064,129.6176,71.8464,20,19,38
"574",32.136,"60",53.56,"0","Monthly","west Bohemia",12.2603,25,21,6,2,8,80,89.91,1.39,2.01,128,51.98,52.73,"M",19,23,53.7163014851485,184.865,82.7134,32,8,106
"575",11.0736,"48",23.07,"0","Weekly","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"F",8,58,32.5143661538462,64.196,32.4981,45,14,37
"576",11.0736,"48",23.07,"0","Weekly","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"F",8,58,34.4622284615385,64.2219,32.1566,45,14,37
"577",14.496,"48",30.2,"0","Monthly","central Bohemia",8.1344,61,23,4,2,6,55.3,88.99,3.39,3.97,149,29.87,24.87,"F",20,31,67.5250556074766,172.8631,109.256,33,57,96
"578",33.9168,"48",70.66,"0","Monthly","east Bohemia",11.2709,48,20,7,3,10,73.5,83.69,1.79,2.31,117,28.54,26.18,"F",9,56,33.4938875,43.5931,37.9196,22,35,29
"579",9.3888,"36",26.08,"0","Weekly","central Bohemia",8.8884,80,26,6,2,5,46.7,85.07,1.67,1.85,132,21.59,26.74,"M",10,61,63.6825371257485,170.5898,96.0776,42,44,62
"580",10.4964,"12",87.47,"0","Monthly","central Bohemia",7.7963,60,23,4,2,4,51.5,85.46,2.95,4.02,126,26.4,31.2,"M",21,31,38.4568943502825,92.8186,51.7032,33,36,79
"581",7.4352,"24",30.98,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",18,40,49.9009445026178,134.0953,88.6361,29,1,83
"582",19.158,"60",31.93,"0","Monthly","east Bohemia",12.1947,37,28,7,3,11,70.5,85.41,2.51,2.97,131,34.96,38.39,"F",5,32,16.424428,21.3937,20.0115,28,24,20
"583",8.1144,"36",22.54,"0","Monthly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"F",9,53,63.0351336134454,183.4984,129.261,19,37,47
"584",4.572,"12",38.1,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",13,19,38.9101187919463,162.1062,61.5879,42,1,64
"585",14.0064,"24",58.36,"0","Weekly","south Bohemia",5.1428,50,11,3,1,4,52.7,84.02,3.13,3.98,120,9.99,10.99,"F",22,47,67.486625257732,223.1906,101.6018,8,3,123
"586",13.0896,"24",54.54,"0","Monthly","north Bohemia",8.5852,41,23,4,2,4,59.8,89.65,7.08,8.23,104,26.53,28.22,"F",19,43,36.9106925465839,42.0997,30.6533,28,49,58
"587",1.0944,"36",3.04,"0","Monthly","north Bohemia",12.5236,28,11,1,4,5,87.7,96.75,6.43,7.68,100,53.23,51.9,"M",21,46,23.0225955752212,24.5629,10.8496,82,46,69
"588",4.9872,"12",41.56,"0","AfterTrans","north Moravia",14.8545,8,35,12,3,4,53.5,89.09,4.01,5.56,113,34.6,35.9,"F",22,31,56.5458989864865,123.7548,44.2985,119,53,94
"589",2.226,"60",3.71,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",5,57,30.6070777777778,27.6763,17.5229,14,19,18
"590",13.6344,"24",56.81,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",21,34,34.0768592178771,57.1984,41.1931,31,50,70
"591",17.496,"24",72.9,"0","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"F",22,20,65.372326,157.9536,105.2455,7,53,111
"592",4.32,"24",18,"0","Monthly","north Bohemia",15.9617,29,19,8,1,9,85.2,91.98,3.33,4.28,131,57.96,61.32,"F",10,49,39.5818504854369,72.4064,32.9694,19,19,48
"593",0.5148,"12",4.29,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",14,35,40.5477888888889,113.162,54.4845,23,23,59
"594",4.5456,"12",37.88,"0","Monthly","central Bohemia",5.3921,61,22,1,1,2,41.3,85.98,2.77,3.26,123,15.97,18.75,"F",10,51,43.4575237113402,121.1981,67.0547,7,2,52
"595",14.0688,"48",29.31,"0","Monthly","south Bohemia",9.3931,74,21,10,1,8,56.9,84.27,1.12,1.54,107,18.74,19.13,"M",13,56,45.5093833333333,113.6503,75.7619,7,27,61
"596",14.0688,"48",29.31,"0","Monthly","south Bohemia",9.3931,74,21,10,1,8,56.9,84.27,1.12,1.54,107,18.74,19.13,"M",13,56,48.2592763157895,113.6776,75.4531,7,27,61
"597",11.2752,"36",31.32,"0","Monthly","north Moravia",16.1227,5,35,11,4,10,69.7,86.78,5.93,5.57,102,49.8,45.95,"F",22,42,47.7166369318182,82.2111,40.9868,32,33,80
"598",31.4688,"48",65.56,"0","Weekly","central Bohemia",8.8884,80,26,6,2,5,46.7,85.07,1.67,1.85,132,21.59,26.74,"M",19,24,56.6903258503401,209.7127,111.8565,7,2,84
"599",15.12,"36",42,"0","Monthly","central Bohemia",7.7963,60,23,4,2,4,51.5,85.46,2.95,4.02,126,26.4,31.2,"M",8,51,52.6073882978723,177.7004,125.5703,16,27,36
"600",39,"48",81.25,"0","AfterTrans","east Bohemia",9.5907,87,25,5,2,7,59.1,83.88,2.41,2.94,87,16.58,16.68,"M",17,50,44.8519613861386,129.2758,96.1684,27,33,29
"601",18.564,"60",30.94,"0","Monthly","east Bohemia",11.2709,48,20,7,3,10,73.5,83.69,1.79,2.31,117,28.54,26.18,"F",9,35,30.978427184466,64.8545,59.0752,7,3,45
"602",7.6104,"24",31.71,"0","Monthly","south Moravia",14.5688,22,41,13,2,5,40.7,85.44,1.29,1.86,109,27.19,29.06,"F",11,36,22.0853787234043,20.574,17.3765,35,33,37
"603",6.96,"48",14.5,"0","Monthly","south Moravia",19.7099,29,41,10,2,10,74.7,96.24,1.6,2.31,145,44.84,42.65,"M",22,29,42.8551979166667,56.0492,25.1758,106,40,85
"604",23.4336,"48",48.82,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",21,26,40.0764820627803,153.1542,53.9266,79,3,85
"605",15.246,"60",25.41,"0","Weekly","west Bohemia",8.8757,60,33,3,2,10,61.7,85.54,2.47,2.68,113,18.22,22.18,"F",16,46,21.4505765714286,79.0063,29.9079,76,6,49
"606",15.642,"60",26.07,"0","Weekly","east Bohemia",13.9012,59,41,8,3,10,61.9,83.63,2.52,3.49,108,25.64,27.99,"M",11,41,49.5361906542056,131.6834,76.9462,19,24,46
"607",3.0012,"12",25.01,"0","Monthly","east Bohemia",7.8955,50,24,8,1,9,59,90.6,1.78,2.44,124,16.55,17.17,"M",21,44,51.1541230769231,126.0129,94.6931,6,35,74
"608",7.872,"48",16.4,"0","Monthly","west Bohemia",6.7298,71,19,10,0,7,43.8,85.61,0.65,1.29,110,10.29,11.27,"F",12,54,47.4991348214286,116.5828,53.7307,20,20,52
"609",26.9964,"36",74.99,"0","Monthly","south Bohemia",9.3931,74,21,10,1,8,56.9,84.27,1.12,1.54,107,18.74,19.13,"F",11,19,61.8283133333333,238.542,96.5486,20,1,60
"610",21.2976,"36",59.16,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",22,25,47.8245227027027,137.0593,90.4444,30,48,80
"611",18.462,"60",30.77,"0","Monthly","east Bohemia",7.7917,85,19,6,1,5,53.5,83.9,2.28,2.89,132,20.8,21.22,"F",20,34,34.6558699346405,95.7129,53.1896,27,5,69
"612",22.5504,"48",46.98,"0","Weekly","central Bohemia",9.4725,38,28,1,3,6,63.4,99.2,2.26,2.87,130,42.89,48.46,"M",22,18,57.7435859574468,235.4293,76.0515,79,1,94
"613",7.182,"36",19.95,"0","Monthly","south Moravia",8.6513,38,36,5,1,5,50.5,82.88,3.79,4.52,110,15.62,14.6,"M",13,34,58.9848716535433,142.592,87.5409,6,34,68
"614",10.872,"60",18.12,"0","Monthly","central Bohemia",7.7963,60,23,4,2,4,51.5,85.46,2.95,4.02,126,26.4,31.2,"F",19,31,54.1705447619048,126.7318,100.3553,6,26,47
"615",20.8332,"36",57.87,"0","Monthly","central Bohemia",8.8884,80,26,6,2,5,46.7,85.07,1.67,1.85,132,21.59,26.74,"F",18,18,66.2592417177914,262.6285,109.1621,26,1,88
"616",8.8608,"12",73.84,"0","AfterTrans","south Moravia",12.5832,151,41,2,3,5,48.3,85.12,3.51,4.12,102,22.47,21.03,"M",21,50,54.237568452381,140.7093,113.5993,5,50,86
"617",3.114,"60",5.19,"0","Monthly","north Moravia",12.7369,31,32,13,2,7,51.2,83.69,4.73,5.88,107,37.36,28.07,"M",10,21,35.676313253012,28.249,16.1937,6,27,34
"618",1.2792,"12",10.66,"0","Monthly","south Moravia",12.4605,11,42,14,1,8,46,87.72,4.69,4.98,126,28.54,31.58,"F",13,24,35.1283798245614,33.6984,18.3701,20,31,44
"619",9.6984,"36",26.94,"0","Monthly","central Bohemia",11.2065,95,19,7,1,8,69.4,112.77,1.25,1.44,127,51.79,49.87,"M",9,26,18.9859808510638,83.3461,42.6453,39,3,22
"620",6.486,"60",10.81,"0","Monthly","north Bohemia",8.5852,41,23,4,2,4,59.8,89.65,7.08,8.23,104,26.53,28.22,"F",18,18,44.1395838888889,72.0284,24.1536,64,26,66
"621",33.1584,"48",69.08,"0","Monthly","east Bohemia",9.5907,87,25,5,2,7,59.1,83.88,2.41,2.94,87,16.58,16.68,"F",19,25,42.0203684615385,121.6092,75.1241,6,26,73
"622",10.9344,"12",91.12,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"F",16,53,49.6989937984496,88.8719,60.0438,24,33,44
"623",29.082,"60",48.47,"0","Monthly","central Bohemia",9.5616,65,30,4,1,6,51.4,93.07,3.85,4.43,118,26.16,30.4,"M",11,60,48.8645125,100.7599,32.0018,43,19,49
"624",5.8764,"12",48.97,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",16,52,45.2206783783784,124.2369,115.0153,5,19,32
"625",28.044,"60",46.74,"0","Monthly","south Moravia",38.757,0,0,0,1,1,100,98.97,1.6,1.96,140,187.21,186.96,"F",20,45,46.9424123287671,110.3497,76.0984,5,38,78
"626",27.126,"60",45.21,"0","Monthly","north Bohemia",11.4006,71,26,6,2,9,62.3,90.65,4.46,5.39,123,41.47,41.66,"M",15,27,13.3528333333333,53.6315,40.8298,20,24,35
"627",17.07,"60",28.45,"0","Monthly","south Moravia",10.7911,88,33,6,2,7,50.9,82.4,2.53,3.56,99,18.5,19.03,"M",14,26,32.5014503816794,59.4502,56.3004,5,8,61
"628",33.5184,"48",69.83,"1","Monthly","north Moravia",10.6054,38,25,6,2,6,63.1,81.1,5.77,6.55,109,32.44,30.79,"F",13,20,31.3312701492537,149.4936,99.886,4,1,75
"629",21.0744,"36",58.54,"0","Monthly","south Moravia",19.7099,29,41,10,2,10,74.7,96.24,1.6,2.31,145,44.84,42.65,"M",8,19,46.7565616438356,189.5511,99.5602,14,1,32
"630",8.6184,"36",23.94,"0","Weekly","south Bohemia",7.4062,99,15,4,2,7,61.4,81.14,2.38,2.62,119,10.03,11.81,"M",15,29,28.9184008849558,77.142,44.667,21,2,48
"631",24.9792,"48",52.04,"0","Monthly","south Moravia",15.7042,49,70,18,0,9,33.9,87.43,1.88,2.43,111,36.59,38.94,"M",9,33,51.5640818181818,158.7054,103.7883,4,4,41
"632",17.2272,"24",71.78,"0","Monthly","north Moravia",16.1227,5,35,11,4,10,69.7,86.78,5.93,5.57,102,49.8,45.95,"M",11,55,63.3740144578313,235.1703,118.5804,14,1,38
"633",43.746,"60",72.91,"0","Monthly","north Moravia",22.8848,15,40,18,2,6,57.2,98.93,4.09,4.72,96,56.23,58.87,"F",10,45,44.6370564705882,235.0147,114.1594,22,1,32
"634",23.1168,"48",48.16,"0","Monthly","north Moravia",18.2027,17,49,12,2,7,56.4,87.46,3.33,3.74,90,43.55,44.33,"F",20,20,55.5998494444444,239.4019,85.5437,42,1,85
"635",12.5472,"24",52.28,"0","Monthly","north Bohemia",12.5236,28,11,1,4,5,87.7,96.75,6.43,7.68,100,53.23,51.9,"M",13,57,48.9042277777778,134.5313,86.0042,19,35,55
"636",3.7812,"12",31.51,"0","Monthly","west Bohemia",6.7298,71,19,10,0,7,43.8,85.61,0.65,1.29,110,10.29,11.27,"F",16,33,52.9873734177215,191.0839,111.5889,22,41,75
"637",17.0832,"48",35.59,"0","Monthly","south Bohemia",5.8796,22,16,7,1,5,51.9,90.45,3.13,3.6,124,18.45,18.79,"M",11,28,70.556288172043,234.9052,113.7493,15,2,46
"638",4.2816,"12",35.68,"0","Monthly","north Moravia",22.6122,32,50,7,4,4,62.6,89.94,3.8,4.79,110,96.72,92.08,"M",15,61,17.0550495327103,35.1253,29.0101,18,32,38
"639",20.904,"24",87.1,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",11,19,45.9584576086957,94.0289,46.6888,25,19,32
"640",8.82,"36",24.5,"0","Monthly","north Moravia",12.7369,31,32,13,2,7,51.2,83.69,4.73,5.88,107,37.36,28.07,"M",15,53,41.1589594827586,73.5716,41.1575,19,7,52
"641",32.1936,"48",67.07,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",23,37,35.4053004854369,46.5186,36.8182,45,46,63
"642",7.4916,"36",20.81,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"M",22,56,58.4878825242718,179.3297,96.2757,43,50,89
"643",25.356,"60",42.26,"0","Monthly","north Bohemia",11.9895,17,4,3,2,4,89.9,104.46,7.34,9.4,90,49.47,47.43,"F",21,47,40.4907841269841,133.1913,80.9439,3,2,73
"644",11.3436,"36",31.51,"0","Monthly","east Bohemia",10.5606,77,26,7,2,7,53,82.54,2.79,3.76,97,21.66,23.25,"M",12,42,69.3772616541353,207.4405,154.306,3,42,71
"645",17.484,"60",29.14,"0","Monthly","south Moravia",10.9164,98,16,6,1,4,63.6,87.57,3.38,3.95,96,22.12,24.71,"F",12,47,34.4925495575221,86.0336,40.5909,27,6,48
"646",25.32,"60",42.2,"0","Monthly","east Bohemia",13.9012,59,41,8,3,10,61.9,83.63,2.52,3.49,108,25.64,27.99,"M",19,61,34.8521056962025,91.5731,38.4029,57,27,52
"647",3.9168,"24",16.32,"0","Monthly","central Bohemia",9.4725,38,28,1,3,6,63.4,99.2,2.26,2.87,130,42.89,48.46,"F",11,19,56.68962,106.2057,53.6143,12,16,33
"648",38.5584,"48",80.33,"0","Monthly","west Bohemia",7.2541,66,26,10,0,8,36.9,85.94,1.62,2.01,112,15.8,15.25,"M",16,23,69.6932742574257,135.58,109.1371,3,31,51
"649",4.464,"24",18.6,"0","Monthly","south Moravia",10.8871,41,29,7,2,6,62.1,84.44,3.24,3.47,106,25.95,23.05,"M",13,41,40.6293927710843,90.2095,55.0654,3,18,46
"650",4.464,"24",18.6,"0","Monthly","south Moravia",10.8871,41,29,7,2,6,62.1,84.44,3.24,3.47,106,25.95,23.05,"M",13,41,41.0478108433735,90.2041,55.3103,3,18,46
"651",1.7952,"12",14.96,"0","Monthly","north Bohemia",13.3777,24,17,7,3,11,84.7,87.05,5.75,7.61,116,46.5,48.59,"F",11,44,31.7003315789474,79.2694,47.6544,13,18,31
"652",16.578,"60",27.63,"0","Weekly","south Moravia",14.5688,22,41,13,2,5,40.7,85.44,1.29,1.86,109,27.19,29.06,"M",20,47,46.1210878787879,96.1749,94.4073,2,27,61
"653",3.8496,"12",32.08,"0","Monthly","central Bohemia",9.4725,38,28,1,3,6,63.4,99.2,2.26,2.87,130,42.89,48.46,"F",13,34,45.5565040816327,80.4285,73.5573,3,10,20
"654",18.5544,"36",51.54,"0","Monthly","south Moravia",12.4605,11,42,14,1,8,46,87.72,4.69,4.98,126,28.54,31.58,"M",9,59,22.7177368421053,79.2928,55.4724,18,16,13
"655",8.2128,"24",34.22,"0","Monthly","west Bohemia",4.5714,52,10,5,1,6,55.6,88.43,2.82,3.6,113,8.18,8.88,"M",16,29,31.8935756944444,55.6024,67.1865,1,5,62
"656",31.848,"60",53.08,"1","Monthly","south Bohemia",7.0646,94,14,3,1,4,58.4,85.47,2.65,3.64,120,15.63,15.42,"M",14,46,37.5474223076923,138.0637,47.992,43,19,51
"657",18.9792,"48",39.54,"0","Monthly","east Bohemia",16.258,83,26,5,1,6,72.8,95.38,1.51,1.81,111,60.79,54.1,"M",21,58,35.2296840277778,115.7145,62.3708,20,7,71
"658",32.766,"60",54.61,"0","Monthly","north Bohemia",8.5852,41,23,4,2,4,59.8,89.65,7.08,8.23,104,26.53,28.22,"F",22,56,50.9552797202797,150.5493,90.692,21,33,66
"659",4.1988,"12",34.99,"0","Monthly","north Moravia",14.8545,8,35,12,3,4,53.5,89.09,4.01,5.56,113,34.6,35.9,"M",20,25,38.9571269503546,56.6303,35.436,19,39,61
"660",6.9624,"36",19.34,"0","Monthly","east Bohemia",13.9012,59,41,8,3,10,61.9,83.63,2.52,3.49,108,25.64,27.99,"M",19,51,50.94587125,106.3587,34.8634,52,24,56
"661",1.6032,"48",3.34,"0","Monthly","north Bohemia",10.5058,32,19,7,2,10,81,92.72,2.8,3.22,118,43.4,45.05,"F",14,32,22.8218896296296,48.5026,28.7563,37,20,46
"662",9.9744,"24",41.56,"0","Weekly","central Bohemia",9.4725,38,28,1,3,6,63.4,99.2,2.26,2.87,130,42.89,48.46,"F",17,27,43.2254648648649,114.7464,65.7604,15,9,51
"663",9.9216,"36",27.56,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",14,47,58.0315707070707,150.4851,110.7835,11,27,45
"664",31.746,"60",52.91,"0","Monthly","east Bohemia",10.2609,75,33,2,3,6,52,81.87,4.83,5.45,94,21.23,21.34,"M",16,23,66.4685148387097,209.1282,102.8501,31,36,70
"665",9.1248,"48",19.01,"0","Monthly","south Bohemia",17.7686,69,27,10,1,9,74.8,100.45,1.42,1.71,135,66.04,62.95,"F",19,25,29.7926203703704,101.9793,61.2273,1,22,65
"666",27.6084,"36",76.69,"0","Monthly","Prague",120.4953,0,0,0,1,1,100,125.41,0.29,0.43,167,856.77,991.07,"F",15,34,59.1312858064516,238.7803,66.7529,52,2,65
"667",16.3332,"36",45.37,"0","Monthly","south Bohemia",7.0699,60,13,2,1,4,65.3,89.68,2.83,3.35,131,17.4,19.1,"M",14,61,28.7934361111111,84.5667,80.3471,1,12,34
"668",23.022,"36",63.95,"0","Monthly","central Bohemia",5.3921,61,22,1,1,2,41.3,85.98,2.77,3.26,123,15.97,18.75,"M",22,48,66.1859586419753,193.0196,131.2496,1,46,89
"669",16.092,"36",44.7,"0","Monthly","north Bohemia",8.5852,41,23,4,2,4,59.8,89.65,7.08,8.23,104,26.53,28.22,"M",11,27,50.2934215384615,145.4268,87.7043,9,1,28
"670",35.2704,"48",73.48,"0","Monthly","south Bohemia",10.3347,87,16,7,1,7,67,91.04,1.51,2.07,123,22.99,23.54,"F",17,47,30.2005966101695,85.1636,82.1618,1,14,28
"671",5.2512,"12",43.76,"0","Monthly","south Moravia",15.7042,49,70,18,0,9,33.9,87.43,1.88,2.43,111,36.59,38.94,"M",17,54,58.5056153846154,144.6313,102.636,1,25,51
"672",13.9488,"24",58.12,"0","Weekly","central Bohemia",7.5232,55,26,4,1,5,41.7,89.8,1.95,2.21,111,28.24,28.13,"M",19,29,48.3034324074074,183.7774,100.5298,1,3,66
"673",5.5632,"24",23.18,"0","Monthly","north Moravia",28.5387,0,2,8,5,7,89.9,101.77,6.63,7.75,81,98.78,101.08,"M",21,50,30.1011193277311,73.9526,52.3414,1,8,66
"674",24.09,"60",40.15,"0","Monthly","south Moravia",11.0643,49,41,4,1,4,51.9,84.41,3.45,4.48,115,18.79,22.52,"F",17,49,26.5730048,59.3658,44.2311,14,21,54
